,year,month,weekofday,hour,Holiday,count
4194,2015,11,2,8,1,1996
4195,2015,11,2,11,1,1815
4196,2015,12,1,18,0,15722
4197,2016,1,5,10,0,7335
4198,2016,5,0,6,1,508
4199,2013,9,1,23,0,191
4200,2013,9,5,3,0,293
4201,2013,10,3,14,0,1527
4202,2013,11,4,4,0,1133
4203,2013,11,2,13,0,2354
4204,2013,11,0,23,1,295
4205,2013,12,0,19,0,5810
4206,2013,12,1,18,0,7705
4207,2014,3,1,4,0,1365
4208,2014,3,4,0,0,6651
4209,2014,5,3,12,0,8778
4210,2014,5,0,14,0,5187
4211,2014,5,1,8,0,7748
4212,2014,6,5,8,0,3936
4213,2014,8,4,7,0,5529
4214,2014,8,1,13,0,5873
4215,2014,8,1,17,0,8691
4216,2014,9,6,13,0,8012
4217,2014,12,6,22,0,9183
4218,2014,12,3,3,1,1380
4219,2015,1,4,10,0,9853
4220,2015,5,5,21,0,24484
4221,2015,5,6,22,0,14566
4222,2015,5,1,23,0,9289
4223,2015,6,3,6,0,3210
4224,2015,6,6,9,0,5184
4225,2015,7,6,5,0,4158
4226,2015,12,1,14,0,11019
4227,2016,1,4,3,1,5658
4228,2016,4,5,11,0,11152
4229,2016,4,3,23,0,10053
4230,2016,5,1,17,0,13535
4231,2013,12,1,6,0,1173
4232,2013,12,5,23,0,5214
4233,2014,1,2,21,1,806
4234,2014,1,3,21,0,7377
4235,2014,1,1,13,0,4133
4236,2014,2,6,15,0,6976
4237,2014,3,6,11,0,6462
4238,2014,4,4,19,0,14479
4239,2014,5,5,9,0,6782
4240,2014,10,0,16,1,1993
4241,2014,11,1,6,0,2261
4242,2014,11,1,9,0,6559
4243,2015,2,3,14,0,9989
4244,2015,3,6,21,0,13529
4245,2015,4,3,14,0,11817
4246,2015,5,6,1,0,22385
4247,2015,5,6,15,0,15281
4248,2015,7,3,22,0,14080
4249,2015,7,4,5,0,2181
4250,2015,8,1,20,0,9754
4251,2015,9,6,1,0,15175
4252,2015,9,0,3,0,1550
4253,2015,10,0,5,0,1437
4254,2015,10,0,18,1,2469
4255,2015,12,4,5,1,689
4256,2015,12,4,20,1,2257
4257,2016,1,2,14,0,8176
4258,2016,2,4,4,0,2134
4259,2016,5,6,23,0,10521
4260,2016,5,3,11,0,7785
4261,2016,6,3,4,0,1952
4262,2016,6,6,22,0,8277
4263,2013,9,4,20,0,595
4264,2013,9,5,23,0,578
4265,2013,9,0,10,0,342
4266,2013,10,1,15,0,1326
4267,2013,10,0,8,1,100
4268,2013,12,0,6,0,1308
4269,2013,12,2,11,0,2356
4270,2014,1,4,5,0,964
4271,2014,3,2,0,0,4336
4272,2014,4,5,9,0,5246
4273,2014,5,4,2,0,4726
4274,2014,5,2,18,0,11571
4275,2014,6,6,11,0,7768
4276,2014,8,0,2,0,2717
4277,2014,8,2,19,0,10469
4278,2015,1,2,3,0,1390
4279,2015,1,0,13,1,1752
4280,2015,2,0,23,0,4833
4281,2015,3,0,3,0,2407
4282,2015,3,0,7,0,8931
4283,2015,3,1,15,0,13388
4284,2015,3,3,4,0,1856
4285,2015,8,5,10,0,9239
4286,2015,9,0,7,0,4933
4287,2015,11,0,9,0,11872
4288,2015,12,1,8,0,12218
4289,2015,12,3,6,0,3644
4290,2016,1,5,13,0,9338
4291,2016,1,0,6,1,515
4292,2016,4,6,12,0,8830
4293,2016,4,1,2,0,1871
4294,2016,5,2,10,0,7705
4295,2016,6,5,5,0,3352
4296,2016,6,6,10,0,6813
4297,2013,9,1,18,0,410
4298,2013,12,5,18,0,5346
4299,2014,2,3,18,0,9937
4300,2014,3,3,11,0,6526
4301,2014,5,4,15,0,12481
4302,2014,6,6,14,0,10402
4303,2014,6,6,23,0,10677
4304,2014,6,1,16,0,8665
4305,2014,7,2,1,0,4749
4306,2014,7,3,6,0,3100
4307,2014,7,4,20,0,7756
4308,2014,8,6,15,0,10631
4309,2014,9,1,5,0,1680
4310,2014,9,3,4,0,1535
4311,2014,9,3,18,0,11921
4312,2014,11,0,7,0,6889
4313,2014,11,3,15,1,3070
4314,2014,12,0,14,0,10267
4315,2015,1,4,3,0,3086
4316,2015,4,2,4,0,2111
4317,2015,5,0,1,1,2423
4318,2015,8,0,11,0,8411
4319,2015,10,0,7,1,944
4320,2015,11,6,23,0,8408
4321,2016,3,0,17,0,11271
4322,2016,4,4,10,0,10685
4323,2016,4,5,22,0,21958
4324,2016,5,0,15,0,8413
4325,2016,6,1,14,0,7765
4326,2013,11,3,1,0,844
4327,2013,12,4,23,0,5623
4328,2013,12,2,20,1,954
4329,2014,1,2,22,0,4965
4330,2014,2,1,1,0,1814
4331,2014,2,4,8,0,6946
4332,2014,3,4,8,0,7915
4333,2014,4,5,23,0,15844
4334,2014,7,2,2,0,2746
4335,2014,8,5,4,0,8319
4336,2015,2,0,12,0,5963
4337,2015,2,3,5,0,1565
4338,2015,2,4,22,0,18425
4339,2015,4,3,7,0,8879
4340,2015,4,6,21,0,11451
4341,2015,7,2,8,0,11826
4342,2015,7,2,23,0,11831
4343,2015,7,0,20,0,8274
4344,2015,8,6,17,0,13739
4345,2015,8,6,22,0,12706
4346,2015,8,4,6,0,3072
4347,2016,4,0,2,0,2189
4348,2016,5,5,3,0,8071
4349,2013,8,1,6,0,13
4350,2013,11,0,21,0,1460
4351,2013,11,1,12,0,2082
4352,2013,11,2,21,0,2507
4353,2013,11,2,22,0,2273
4354,2013,11,2,23,0,1961
4355,2014,1,0,15,0,3783
4356,2014,2,2,3,0,983
4357,2014,7,3,16,0,11850
4358,2014,9,0,14,1,1708
4359,2014,10,2,6,0,3312
4360,2014,10,0,17,0,7231
4361,2014,11,1,9,1,1858
4362,2015,1,4,17,0,17240
4363,2015,1,0,3,1,779
4364,2015,3,0,13,0,9390
4365,2015,4,1,4,0,1599
4366,2015,6,2,4,0,1905
4367,2015,6,6,22,0,12218
4368,2015,8,1,14,0,7443
4369,2015,9,1,21,0,11985
4370,2015,9,0,6,0,2357
4371,2015,10,1,8,0,10073
4372,2016,2,2,2,0,1947
4373,2016,4,0,10,0,7821
4374,2016,5,2,14,0,8728
4375,2016,6,2,3,0,1623
4376,2016,6,2,21,0,10930
4377,2013,8,5,22,0,113
4378,2013,8,1,17,0,59
4379,2013,9,6,9,0,141
4380,2013,9,1,8,0,217
4381,2013,10,5,10,0,808
4382,2013,12,4,20,0,6324
4383,2014,2,3,17,0,9047
4384,2014,4,3,7,0,5069
4385,2014,5,4,9,0,10314
4386,2014,8,1,1,0,3067
4387,2014,10,2,18,0,15893
4388,2014,10,1,5,0,1429
4389,2014,12,1,11,0,10000
4390,2015,2,6,23,0,9708
4391,2015,2,3,6,0,3064
4392,2015,2,4,7,0,7523
4393,2015,2,0,18,1,3302
4394,2015,6,1,21,0,12523
4395,2015,6,6,0,0,18979
4396,2015,7,1,3,0,1649
4397,2015,8,4,15,0,9957
4398,2015,9,6,14,0,9429
4399,2016,1,1,0,0,4458
4400,2016,2,0,2,1,1181
4401,2016,3,2,20,0,15258
4402,2016,3,0,13,0,7401
4403,2016,4,5,5,0,3905
4404,2016,5,6,15,0,13594
4405,2016,5,5,16,0,12715
4406,2013,8,6,9,0,17
4407,2013,9,6,21,0,389
4408,2013,10,2,0,0,528
4409,2013,10,5,15,0,1229
4410,2013,11,4,9,0,2821
4411,2013,11,4,13,0,2801
4412,2013,11,0,22,0,1301
4413,2014,1,2,2,0,775
4414,2014,2,5,8,0,3102
4415,2014,2,5,23,0,11669
4416,2014,2,0,13,0,3747
4417,2014,2,1,23,0,5055
4418,2014,2,4,14,0,7449
4419,2014,4,1,22,0,10322
4420,2014,5,5,15,0,13628
4421,2014,6,6,18,0,12668
4422,2014,6,1,2,0,1852
4423,2014,6,5,2,0,10344
4424,2014,7,6,22,0,7927
4425,2014,8,0,6,0,2475
4426,2014,8,0,23,0,5691
4427,2014,8,2,13,0,6279
4428,2014,11,3,12,0,5773
4429,2014,11,3,11,1,1650
4430,2015,1,3,1,1,6859
4431,2015,3,6,14,0,13218
4432,2015,3,1,9,0,12710
4433,2015,4,0,5,0,1797
4434,2015,6,0,15,0,12124
4435,2015,7,3,7,0,7220
4436,2015,10,4,18,0,22152
4437,2015,11,2,20,1,2784
4438,2016,1,6,6,0,2356
4439,2016,3,1,14,0,10624
4440,2016,6,2,20,0,10552
4441,2013,11,2,6,0,1112
4442,2014,1,3,13,0,5737
4443,2014,1,2,23,0,4149
4444,2014,3,2,13,0,6352
4445,2014,4,2,13,0,8334
4446,2014,5,0,8,0,5712
4447,2014,5,0,20,1,2149
4448,2014,6,1,4,0,1404
4449,2014,7,4,1,1,1831
4450,2014,10,4,2,0,5191
4451,2014,10,1,19,0,11025
4452,2014,11,0,18,0,11203
4453,2014,11,4,23,0,16155
4454,2014,11,1,6,1,635
4455,2014,11,3,5,1,640
4456,2014,12,3,22,0,9871
4457,2014,12,5,15,0,12512
4458,2014,12,6,18,0,12421
4459,2015,1,4,16,0,14704
4460,2015,2,2,10,0,8824
4461,2015,2,3,15,0,11270
4462,2015,4,6,5,0,4455
4463,2015,5,5,20,0,23118
4464,2015,9,4,5,0,1848
4465,2015,11,6,19,0,13977
4466,2015,11,0,7,0,9452
4467,2015,11,2,3,0,1219
4468,2015,11,3,7,0,5644
4469,2015,12,5,19,0,16133
4470,2015,12,0,21,0,9169
4471,2015,12,4,15,1,2080
4472,2016,2,2,19,0,13453
4473,2016,4,4,8,0,12719
4474,2016,4,2,13,0,7138
4475,2016,6,0,19,0,9564
4476,2016,6,1,2,0,1787
4477,2013,9,4,18,0,643
4478,2013,9,0,14,0,377
4479,2013,11,0,12,1,433
4480,2014,1,1,16,0,5466
4481,2014,1,0,7,1,381
4482,2014,2,1,19,0,9328
4483,2014,3,5,11,0,7937
4484,2014,4,1,7,0,6102
4485,2014,6,5,23,0,16010
4486,2014,7,2,19,0,13511
4487,2014,7,0,0,0,6697
4488,2014,8,4,4,0,2924
4489,2014,8,3,13,0,6248
4490,2014,9,0,23,1,1681
4491,2014,9,1,16,0,10772
4492,2014,9,3,1,0,3997
4493,2014,10,1,16,0,8857
4494,2015,1,4,22,0,19583
4495,2015,1,1,4,0,1167
4496,2015,1,3,14,0,8392
4497,2015,1,0,23,1,1396
4498,2015,5,0,10,1,1091
4499,2015,11,5,1,0,12720
4500,2016,1,1,17,0,11489
4501,2016,1,4,17,0,13638
4502,2016,1,4,21,0,14878
4503,2016,3,6,11,0,8337
4504,2016,3,0,18,0,12095
4505,2016,4,5,23,0,23012
4506,2016,5,6,8,0,4603
4507,2016,5,3,0,0,6150
4508,2016,6,5,3,0,7306
4509,2013,8,3,15,0,76
4510,2013,8,5,0,0,77
4511,2013,10,2,8,0,1258
4512,2013,10,6,16,0,1122
4513,2013,10,0,5,0,140
4514,2013,10,0,12,1,162
4515,2013,11,0,23,0,1112
4516,2013,11,0,15,1,472
4517,2013,12,5,11,0,2853
4518,2014,1,2,23,1,657
4519,2014,2,6,12,0,4940
4520,2014,2,1,14,0,6231
4521,2014,5,3,6,0,2981
4522,2014,5,5,16,0,15239
4523,2014,5,0,2,0,1940
4524,2014,7,2,17,0,12218
4525,2014,7,3,3,0,2202
4526,2014,7,4,15,0,6801
4527,2014,10,4,17,0,17397
4528,2014,10,1,2,0,1678
4529,2014,11,0,6,0,3331
4530,2014,11,4,16,0,12197
4531,2015,3,3,11,0,8191
4532,2015,5,5,15,0,16186
4533,2015,6,3,13,0,8206
4534,2015,7,4,14,1,2323
4535,2015,7,5,10,0,6730
4536,2015,8,5,8,0,5895
4537,2015,8,0,9,0,10931
4538,2015,8,2,7,0,5347
4539,2015,8,3,17,0,10955
4540,2015,9,5,3,0,9376
4541,2015,9,0,11,1,1328
4542,2015,10,3,7,0,9111
4543,2015,11,5,13,0,10084
4544,2015,12,4,0,1,2661
4545,2016,1,5,11,0,8079
4546,2016,1,3,21,0,11011
4547,2016,1,4,1,0,4799
4548,2016,1,4,14,0,9195
4549,2016,3,1,22,0,10970
4550,2016,4,2,22,0,10318
4551,2013,9,0,4,1,10
4552,2013,9,2,8,0,255
4553,2013,9,5,13,0,286
4554,2013,10,0,22,0,562
4555,2013,11,0,17,0,2170
4556,2014,2,4,22,0,11917
4557,2014,4,3,18,0,11890
4558,2014,4,6,3,0,9698
4559,2014,5,6,6,0,2291
4560,2014,6,5,0,0,14056
4561,2014,7,0,21,0,6926
4562,2014,10,5,3,0,9270
4563,2014,12,1,2,0,2940
4564,2015,2,6,19,0,12993
4565,2015,3,6,10,0,8727
4566,2015,3,0,18,0,15772
4567,2015,3,0,19,0,15493
4568,2015,3,1,12,0,9660
4569,2015,3,5,6,0,2867
4570,2015,3,5,14,0,11586
4571,2015,4,6,4,0,9174
4572,2015,4,1,12,0,7504
4573,2015,5,6,20,0,15887
4574,2015,7,6,23,0,9376
4575,2015,8,1,3,0,1628
4576,2015,8,2,17,0,10404
4577,2015,8,4,12,0,7010
4578,2015,10,5,19,0,20988
4579,2015,10,0,3,0,1386
4580,2015,11,2,3,1,347
4581,2015,12,2,4,0,2246
4582,2016,4,4,23,0,20394
4583,2016,6,1,17,0,10081
4584,2016,6,0,5,0,2149
4585,2013,11,1,8,0,2340
4586,2013,11,2,4,0,786
4587,2014,1,5,14,0,5282
4588,2014,7,0,17,0,8146
4589,2014,8,4,12,0,8137
4590,2014,11,4,22,0,16111
4591,2015,1,3,13,1,1309
4592,2015,1,0,5,0,1366
4593,2015,2,0,5,1,530
4594,2015,2,0,9,1,1935
4595,2015,3,3,12,0,8175
4596,2015,4,4,20,0,17289
4597,2015,5,1,10,0,8456
4598,2015,6,2,7,0,6623
4599,2015,8,6,4,0,10475
4600,2015,9,1,15,0,11147
4601,2015,9,4,0,0,7906
4602,2015,11,6,1,0,25818
4603,2015,12,5,1,0,12664
4604,2015,12,6,23,0,6981
4605,2016,2,5,20,0,17150
4606,2016,5,1,18,0,14779
4607,2016,5,0,14,1,1828
4608,2013,8,4,5,0,6
4609,2013,10,0,15,0,954
4610,2013,11,4,23,0,3700
4611,2013,11,3,10,1,495
4612,2014,1,4,11,0,5256
4613,2014,1,0,17,0,4667
4614,2014,2,0,15,1,1611
4615,2014,3,2,5,0,1013
4616,2014,4,4,20,0,14249
4617,2014,4,0,0,0,5553
4618,2014,10,2,7,0,7783
4619,2014,10,6,1,0,14731
4620,2014,11,2,9,0,9937
4621,2014,11,3,0,1,1754
4622,2015,1,4,23,0,20319
4623,2015,1,5,23,0,21233
4624,2015,2,0,17,1,3020
4625,2015,4,1,10,0,8118
4626,2015,5,0,15,0,7610
4627,2015,5,3,3,0,2215
4628,2015,6,5,16,0,15079
4629,2015,7,2,1,0,5747
4630,2015,7,6,11,0,7464
4631,2015,9,3,20,0,12548
4632,2015,9,6,3,0,10372
4633,2015,10,3,4,0,2275
4634,2015,10,2,23,0,8352
4635,2015,11,2,12,0,5861
4636,2016,1,6,0,0,15408
4637,2016,1,2,0,0,4825
4638,2016,1,4,12,0,7223
4639,2016,1,0,4,1,700
4640,2016,3,4,16,0,12021
4641,2016,3,5,13,0,9919
4642,2016,4,0,22,0,7644
4643,2016,6,0,13,0,6573
4644,2014,1,1,18,0,5914
4645,2014,3,5,21,0,17799
4646,2014,4,1,9,0,9473
4647,2014,4,4,0,0,7414
4648,2014,4,4,4,0,2114
4649,2014,5,6,19,0,10626
4650,2014,6,0,14,0,8312
4651,2014,6,2,5,0,1319
4652,2014,7,1,2,0,2393
4653,2014,7,6,20,0,7174
4654,2014,12,6,15,0,10656
4655,2015,1,3,15,1,1849
4656,2015,1,3,12,1,1107
4657,2015,5,1,18,0,12843
4658,2015,6,0,17,0,13895
4659,2015,6,1,10,0,10450
4660,2015,8,0,3,0,2906
4661,2015,8,3,22,0,11631
4662,2015,9,3,15,0,9628
4663,2015,9,4,22,0,15687
4664,2015,9,0,9,1,989
4665,2016,3,2,10,0,10101
4666,2016,3,6,12,0,8714
4667,2016,4,0,21,0,8560
4668,2016,4,1,17,0,11107
4669,2016,5,5,1,0,12478
4670,2016,6,4,10,0,8075
4671,2016,6,6,0,0,15579
4672,2013,9,1,5,0,34
4673,2013,9,0,11,0,310
4674,2013,10,2,7,0,810
4675,2013,11,2,8,0,2481
4676,2013,11,0,5,1,193
4677,2013,12,5,12,0,3176
4678,2014,1,2,2,1,2409
4679,2014,2,3,19,0,9842
4680,2014,2,4,15,0,9099
4681,2014,2,4,17,0,11673
4682,2014,3,5,17,0,14470
4683,2014,6,3,12,0,6936
4684,2014,8,1,10,0,6188
4685,2014,9,3,9,0,8620
4686,2014,10,1,18,0,11319
4687,2014,11,1,17,1,2316
4688,2014,12,1,13,0,10633
4689,2015,1,6,0,0,15962
4690,2015,2,1,16,0,10857
4691,2015,3,6,8,0,4544
4692,2015,4,3,1,0,6333
4693,2015,4,1,8,0,10251
4694,2015,5,4,15,0,14964
4695,2015,5,0,6,0,2580
4696,2015,6,3,21,0,12268
4697,2015,7,2,2,0,3444
4698,2015,7,3,10,0,10048
4699,2015,8,3,12,0,7322
4700,2015,9,1,6,0,3512
4701,2015,9,1,22,0,11102
4702,2015,10,5,20,0,20272
4703,2015,11,1,4,0,1553
4704,2016,2,3,10,0,8734
4705,2016,4,5,19,0,19987
4706,2016,4,3,5,0,1587
4707,2016,5,0,7,1,582
4708,2013,9,0,8,0,314
4709,2013,10,1,9,0,1157
4710,2013,11,0,12,0,1531
4711,2013,12,6,18,0,5145
4712,2014,1,5,6,0,1089
4713,2014,1,6,11,0,3480
4714,2014,2,4,9,0,6966
4715,2014,3,5,6,0,2671
4716,2014,4,5,20,0,15458
4717,2014,8,2,23,0,7834
4718,2014,9,2,12,0,6658
4719,2014,11,4,3,0,2898
4720,2014,11,4,13,0,7620
4721,2015,1,1,17,0,9645
4722,2015,1,0,18,1,2431
4723,2015,2,2,19,0,14614
4724,2015,4,6,2,0,15077
4725,2015,8,1,13,0,6634
4726,2015,8,2,12,0,6992
4727,2015,11,0,17,0,13586
4728,2015,11,2,12,1,1791
4729,2015,12,3,11,0,10503
4730,2015,12,0,22,0,7866
4731,2016,3,1,12,0,8974
4732,2016,5,3,15,0,9940
4733,2016,6,3,0,0,8716
4734,2013,11,2,11,0,2285
4735,2013,11,3,14,1,786
4736,2013,12,3,2,0,1022
4737,2013,12,4,16,0,5460
4738,2013,12,2,8,1,223
4739,2014,1,2,18,0,7581
4740,2014,4,4,13,0,6494
4741,2014,4,0,9,0,7059
4742,2014,5,5,10,0,7922
4743,2014,6,6,16,0,12218
4744,2014,6,0,9,0,9197
4745,2014,6,2,12,0,6703
4746,2014,6,4,11,0,6934
4747,2014,7,4,13,1,1681
4748,2014,9,2,3,0,1391
4749,2014,9,6,21,0,9565
4750,2014,10,6,7,0,2734
4751,2014,11,5,0,0,20310
4752,2014,11,2,11,0,8180
4753,2014,12,0,19,0,15178
4754,2014,12,4,6,0,2823
4755,2014,12,4,18,0,16828
4756,2014,12,6,4,0,8075
4757,2015,2,4,5,0,1889
4758,2015,3,5,15,0,12954
4759,2015,4,3,23,0,15180
4760,2015,5,5,9,0,9158
4761,2015,5,5,10,0,10781
4762,2015,6,5,8,0,5116
4763,2015,7,2,19,0,15726
4764,2015,7,3,19,0,15657
4765,2015,7,1,0,0,5128
4766,2015,7,4,13,0,7045
4767,2015,8,5,20,0,19039
4768,2015,9,3,9,0,9501
4769,2015,9,3,19,0,13068
4770,2015,9,0,16,0,6657
4771,2015,11,3,6,0,2572
4772,2015,11,5,16,0,12838
4773,2015,12,1,6,0,3699
4774,2016,1,3,2,0,2232
4775,2016,2,0,12,0,6778
4776,2016,2,1,23,0,7008
4777,2016,3,4,10,0,8316
4778,2016,5,3,3,0,1816
4779,2016,5,3,4,0,1731
4780,2016,5,0,11,1,1196
4781,2013,8,6,5,0,11
4782,2013,9,1,12,0,230
4783,2013,11,0,1,0,676
4784,2013,12,4,21,0,5799
4785,2014,2,1,10,0,5935
4786,2014,5,0,5,0,1226
4787,2014,7,5,9,0,4704
4788,2014,11,3,20,0,10443
4789,2014,11,3,23,0,8087
4790,2014,12,4,22,0,17028
4791,2015,1,1,0,0,3577
4792,2015,2,6,4,0,7872
4793,2015,2,3,1,0,4407
4794,2015,5,6,23,0,12987
4795,2015,7,0,3,0,2216
4796,2015,7,4,16,0,11322
4797,2015,8,1,6,0,2928
4798,2015,9,6,21,0,10488
4799,2015,9,0,13,0,5052
4800,2015,9,0,22,0,5738
4801,2015,11,2,4,0,1287
4802,2015,11,5,10,0,7794
4803,2015,12,4,14,1,1674
4804,2016,2,0,23,0,5889
4805,2016,3,3,3,0,2272
4806,2016,5,4,15,0,11040
4807,2016,5,5,20,0,14848
4808,2016,6,3,2,0,3270
4809,2013,8,3,9,0,57
4810,2013,10,4,14,0,1095
4811,2013,11,5,23,0,4144
4812,2013,12,1,11,0,3932
4813,2013,12,2,12,0,2328
4814,2014,2,1,17,0,9020
4815,2014,2,0,9,1,987
4816,2014,5,3,18,0,15561
4817,2014,7,6,18,0,9748
4818,2014,8,4,8,0,9067
4819,2014,8,5,13,0,9437
4820,2014,8,6,11,0,7241
4821,2014,9,0,9,1,785
4822,2014,9,3,14,0,7940
4823,2014,10,3,20,0,15329
4824,2014,10,6,5,0,3890
4825,2014,10,6,8,0,3265
4826,2014,10,1,7,0,6109
4827,2014,11,6,19,0,14123
4828,2014,11,2,6,0,3060
4829,2014,11,1,23,1,1624
4830,2015,2,1,0,0,4791
4831,2015,4,4,15,0,11296
4832,2015,4,5,9,0,7036
4833,2015,5,0,2,1,1757
4834,2015,6,0,16,0,13009
4835,2015,6,5,4,0,7439
4836,2015,7,4,11,1,1853
4837,2015,8,3,11,0,7152
4838,2015,8,4,19,0,14937
4839,2015,9,3,6,0,3124
4840,2015,10,3,8,0,12907
4841,2015,11,4,8,0,8907
4842,2015,11,5,14,0,10676
4843,2015,12,6,4,0,7926
4844,2016,2,4,5,0,1730
4845,2016,4,6,18,0,12189
4846,2016,4,1,21,0,10517
4847,2016,4,3,16,0,10316
4848,2016,6,1,10,0,6944
4849,2016,6,6,11,0,8274
4850,2013,9,0,16,0,466
4851,2013,10,2,10,0,1185
4852,2013,10,0,21,0,700
4853,2014,1,3,20,0,8294
4854,2014,1,2,8,0,4944
4855,2014,2,6,20,0,7704
4856,2014,3,2,22,0,8665
4857,2014,4,2,7,0,6349
4858,2014,6,2,22,0,8874
4859,2014,6,3,10,0,7456
4860,2014,8,5,18,0,16067
4861,2014,8,2,6,0,2408
4862,2014,10,0,0,1,1833
4863,2014,10,0,7,1,832
4864,2014,11,0,11,0,7271
4865,2014,12,1,12,0,10008
4866,2014,12,5,8,0,4447
4867,2015,1,4,13,0,9011
4868,2015,1,3,11,0,7382
4869,2015,2,1,13,0,7909
4870,2015,6,0,22,0,10482
4871,2015,7,0,17,0,10059
4872,2015,9,2,14,0,10683
4873,2015,9,5,13,0,9284
4874,2015,10,0,23,1,1509
4875,2015,11,1,22,0,9104
4876,2016,2,0,10,1,1864
4877,2016,3,2,17,0,15357
4878,2016,5,2,15,0,9559
4879,2016,6,0,14,0,7656
4880,2016,6,1,1,0,3172
4881,2013,9,0,13,1,22
4882,2013,9,5,18,0,602
4883,2013,9,0,9,0,314
4884,2013,11,2,5,0,868
4885,2014,4,2,15,0,10821
4886,2014,6,1,15,0,8032
4887,2014,8,5,9,0,6164
4888,2014,8,0,22,0,6492
4889,2014,9,4,9,0,8291
4890,2014,12,0,20,0,13779
4891,2014,12,2,4,0,2384
4892,2014,12,6,13,0,9095
4893,2015,1,1,15,0,7672
4894,2015,1,2,7,0,6570
4895,2015,2,0,17,0,8985
4896,2015,3,4,18,0,18354
4897,2015,4,1,22,0,9553
4898,2015,5,4,17,0,18864
4899,2015,6,1,2,0,2940
4900,2015,7,6,9,0,4650
4901,2015,7,0,1,0,4746
4902,2015,7,0,11,0,6877
4903,2015,7,1,2,0,2316
4904,2015,7,4,11,0,7502
4905,2015,9,2,23,0,10507
4906,2015,10,0,21,0,6500
4907,2015,10,2,10,0,8179
4908,2015,12,0,23,0,7057
4909,2016,1,2,6,0,2802
4910,2016,1,3,20,0,11858
4911,2016,2,1,6,0,2882
4912,2016,3,3,6,0,3974
4913,2016,5,6,10,0,8709
4914,2016,5,2,20,0,11098
4915,2013,8,1,16,0,54
4916,2013,9,1,1,0,90
4917,2013,9,1,14,0,293
4918,2013,9,3,22,0,364
4919,2013,11,1,19,0,2834
4920,2013,11,2,10,0,2291
4921,2013,11,0,10,1,373
4922,2013,12,0,5,0,858
4923,2014,2,0,10,0,3881
4924,2014,4,1,12,0,7712
4925,2014,5,4,6,0,3243
4926,2014,7,4,9,0,5450
4927,2014,8,4,15,0,11229
4928,2014,9,4,11,0,7026
4929,2014,12,3,21,1,2106
4930,2015,1,4,7,0,7258
4931,2015,2,2,6,0,2911
4932,2015,2,0,13,1,2113
4933,2015,3,2,1,0,4034
4934,2015,3,5,1,0,14311
4935,2015,5,6,8,0,4393
4936,2015,6,1,0,0,7150
4937,2015,6,5,14,0,11899
4938,2015,7,6,2,0,13842
4939,2015,8,5,5,0,4897
4940,2015,8,5,7,0,4412
4941,2015,8,4,2,0,4789
4942,2015,9,5,12,0,9394
4943,2015,10,4,21,0,20541
4944,2015,10,6,15,0,10215
4945,2015,11,1,9,0,9532
4946,2016,1,2,2,0,1921
4947,2016,1,3,22,0,9839
4948,2016,4,5,0,0,18905
4949,2016,5,3,21,0,12303
4950,2016,6,1,13,0,6786
4951,2013,8,0,12,0,26
4952,2013,8,4,21,0,95
4953,2013,9,2,17,0,455
4954,2013,10,5,0,0,1391
4955,2013,12,3,4,0,741
4956,2013,12,4,1,0,1946
4957,2014,1,5,1,0,5776
4958,2014,1,5,17,0,7375
4959,2014,1,2,4,0,632
4960,2014,5,0,15,0,5908
4961,2014,5,1,11,0,6239
4962,2014,5,2,6,0,2419
4963,2014,6,2,21,0,9863
4964,2014,7,4,10,1,1043
4965,2014,7,6,17,0,9508
4966,2014,7,4,12,0,4630
4967,2014,8,5,1,0,15671
4968,2014,9,4,4,0,2181
4969,2014,10,4,14,0,11113
4970,2014,10,4,21,0,20093
4971,2014,10,6,4,0,8069
4972,2014,10,0,13,1,1478
4973,2014,11,6,6,0,3368
4974,2014,11,1,23,0,5499
4975,2014,11,4,4,0,2497
4976,2014,11,1,12,1,1504
4977,2014,12,1,10,0,10403
4978,2015,1,6,9,0,4745
4979,2015,1,2,0,0,4623
4980,2015,3,0,23,0,8721
4981,2015,5,5,0,0,21921
4982,2015,7,0,22,0,7247
4983,2015,8,2,20,0,10521
4984,2015,11,6,5,0,5482
4985,2015,11,1,0,0,4577
4986,2015,12,2,0,0,7364
4987,2016,1,5,6,0,2433
4988,2016,1,0,12,1,1745
4989,2016,2,2,12,0,8438
4990,2016,3,2,21,0,14021
4991,2016,4,4,19,0,20264
4992,2016,4,2,5,0,1470
4993,2013,10,2,21,0,1459
4994,2013,10,4,20,0,1743
4995,2013,10,5,7,0,376
4996,2013,11,6,8,0,1059
4997,2013,11,2,0,0,1471
4998,2013,12,2,4,1,542
4999,2014,1,3,8,0,6727
5000,2014,1,4,22,0,10015
5001,2014,1,0,22,0,2916
5002,2014,3,1,22,0,6683
5003,2014,4,3,12,0,6680
5004,2014,6,2,6,0,2472
5005,2014,8,3,16,0,8683
5006,2014,10,1,13,0,6513
5007,2015,1,0,1,1,1295
5008,2015,2,0,2,0,1880
5009,2015,2,1,3,0,1296
5010,2015,2,1,18,0,14470
5011,2015,2,3,7,0,7277
5012,2015,3,1,7,0,8939
5013,2015,5,6,9,0,6591
5014,2015,7,4,7,0,5487
5015,2015,9,6,20,0,10998
5016,2015,9,0,18,1,2698
5017,2015,10,4,1,0,7569
5018,2015,11,3,19,0,11303
5019,2015,12,2,21,0,13958
5020,2015,12,6,0,0,16961
