,date,not_tip,count(date)
697,2014-03-18 00:00:00,False,12511
698,2014-06-23 00:00:00,False,16002
699,2014-07-23 00:00:00,True,11024
700,2015-05-01 00:00:00,False,2664
701,2015-11-19 00:00:00,False,2057
702,2016-01-03 00:00:00,True,14523
703,2016-06-14 00:00:00,False,1557
704,2014-04-02 00:00:00,True,6640
705,2014-04-26 00:00:00,True,17453
706,2014-11-27 00:00:00,True,14943
707,2014-12-01 00:00:00,True,10452
708,2015-09-16 00:00:00,False,1829
709,2016-02-27 00:00:00,False,3437
710,2014-02-19 00:00:00,True,4651
711,2014-05-28 00:00:00,True,9709
712,2014-08-17 00:00:00,True,15020
713,2014-10-06 00:00:00,False,2058
714,2014-10-30 00:00:00,False,16723
715,2014-11-10 00:00:00,False,15158
716,2015-12-11 00:00:00,False,2518
717,2016-01-20 00:00:00,False,1874
718,2016-05-19 00:00:00,False,1910
719,2014-06-18 00:00:00,True,10174
720,2014-08-18 00:00:00,True,9422
721,2015-01-30 00:00:00,True,14511
722,2015-04-08 00:00:00,True,14322
723,2015-09-11 00:00:00,True,13704
724,2015-10-08 00:00:00,True,12143
725,2015-11-12 00:00:00,False,1972
726,2015-12-25 00:00:00,False,2077
727,2016-01-15 00:00:00,False,2370
728,2016-01-25 00:00:00,False,1158
729,2016-04-30 00:00:00,False,3029
730,2014-07-17 00:00:00,True,10553
731,2014-11-21 00:00:00,True,15114
732,2014-11-29 00:00:00,False,22633
733,2014-12-30 00:00:00,True,10526
734,2015-09-01 00:00:00,True,10977
735,2015-12-12 00:00:00,True,21825
736,2016-01-06 00:00:00,False,1828
737,2014-02-16 00:00:00,True,7259
738,2014-05-15 00:00:00,False,17014
739,2014-08-29 00:00:00,True,13240
740,2014-09-07 00:00:00,True,16129
741,2014-09-22 00:00:00,False,15113
742,2014-12-04 00:00:00,True,12589
743,2014-12-05 00:00:00,False,20308
744,2014-12-28 00:00:00,False,22426
745,2015-01-19 00:00:00,False,1632
746,2015-02-13 00:00:00,False,2753
747,2015-02-25 00:00:00,True,11762
748,2015-09-28 00:00:00,True,11681
749,2016-04-13 00:00:00,False,2130
750,2014-03-31 00:00:00,False,12869
751,2014-05-17 00:00:00,False,24218
752,2014-12-13 00:00:00,True,22502
753,2014-12-18 00:00:00,False,18815
754,2015-02-12 00:00:00,True,14138
755,2015-04-12 00:00:00,True,19174
756,2015-06-16 00:00:00,False,1794
757,2015-10-06 00:00:00,True,11606
758,2015-11-06 00:00:00,True,14610
759,2015-12-10 00:00:00,True,13909
760,2016-02-21 00:00:00,True,19118
761,2016-05-06 00:00:00,True,15508
762,2014-07-06 00:00:00,False,20606
763,2014-09-30 00:00:00,False,14813
764,2014-11-25 00:00:00,False,14007
765,2015-09-19 00:00:00,False,2962
766,2015-10-04 00:00:00,True,17780
767,2015-12-30 00:00:00,False,2055
768,2016-01-31 00:00:00,True,17883
769,2016-03-18 00:00:00,False,2682
770,2014-03-22 00:00:00,True,11346
771,2014-11-02 00:00:00,True,17799
772,2015-02-27 00:00:00,False,2667
773,2015-08-20 00:00:00,False,2244
774,2015-12-23 00:00:00,False,1959
775,2016-02-08 00:00:00,False,2135
776,2016-06-27 00:00:00,True,10820
777,2014-03-27 00:00:00,True,8213
778,2014-07-27 00:00:00,False,22212
779,2014-09-06 00:00:00,False,25145
780,2015-02-04 00:00:00,False,1607
781,2015-02-21 00:00:00,False,422
782,2015-07-09 00:00:00,False,2011
783,2015-11-17 00:00:00,True,12059
784,2015-12-09 00:00:00,True,4149
785,2016-02-28 00:00:00,True,18574
786,2016-03-18 00:00:00,True,15358
787,2016-04-19 00:00:00,False,1830
788,2016-04-21 00:00:00,True,12597
789,2016-04-21 00:00:00,False,2061
790,2016-05-13 00:00:00,False,1328
791,2016-06-26 00:00:00,True,18309
792,2014-04-10 00:00:00,True,9911
793,2014-07-26 00:00:00,False,24316
794,2015-06-20 00:00:00,True,17733
795,2015-09-12 00:00:00,True,20290
796,2015-11-25 00:00:00,False,1965
797,2013-10-06 00:00:00,False,2
798,2014-03-29 00:00:00,False,19508
799,2014-05-18 00:00:00,False,23509
800,2014-06-06 00:00:00,False,19102
801,2014-08-16 00:00:00,False,25754
802,2014-11-15 00:00:00,False,25687
803,2014-12-28 00:00:00,True,11702
804,2015-01-24 00:00:00,True,19663
805,2015-03-20 00:00:00,True,15257
806,2015-06-05 00:00:00,True,16102
807,2016-05-04 00:00:00,False,1963
808,2014-01-23 00:00:00,True,9
809,2014-02-20 00:00:00,True,5007
810,2014-02-22 00:00:00,False,17507
811,2014-04-05 00:00:00,False,20037
812,2014-11-09 00:00:00,False,23425
813,2015-01-12 00:00:00,True,10715
814,2016-03-08 00:00:00,False,470
815,2016-04-02 00:00:00,False,3306
816,2016-05-09 00:00:00,False,1799
817,2016-06-23 00:00:00,True,11944
818,2013-10-02 00:00:00,False,1146
819,2014-05-21 00:00:00,True,10458
820,2015-05-09 00:00:00,False,3167
821,2015-05-28 00:00:00,False,2015
822,2015-12-12 00:00:00,False,2992
823,2016-02-03 00:00:00,True,11928
824,2016-05-22 00:00:00,True,19381
825,2016-06-07 00:00:00,True,9709
826,2014-02-11 00:00:00,False,34
827,2014-05-04 00:00:00,True,13972
828,2014-09-15 00:00:00,True,10072
829,2015-01-18 00:00:00,True,19271
830,2015-02-16 00:00:00,False,2355
831,2015-09-27 00:00:00,True,18409
832,2016-02-02 00:00:00,True,11319
833,2016-06-30 00:00:00,True,11065
834,2016-06-12 00:00:00,False,2367
835,2014-04-09 00:00:00,False,13539
836,2014-09-05 00:00:00,False,18613
837,2014-12-22 00:00:00,False,16962
838,2015-08-06 00:00:00,True,13014
839,2015-11-14 00:00:00,True,22175
840,2014-07-19 00:00:00,True,15580
841,2014-09-22 00:00:00,True,9630
842,2014-11-10 00:00:00,True,10528
843,2014-11-26 00:00:00,True,12701
844,2014-12-25 00:00:00,True,8264
845,2015-05-11 00:00:00,False,1831
846,2014-07-16 00:00:00,False,14946
847,2014-09-13 00:00:00,True,20140
848,2015-10-19 00:00:00,False,1767
849,2016-02-19 00:00:00,True,16207
850,2014-02-27 00:00:00,False,13843
851,2014-04-02 00:00:00,False,13131
852,2014-04-25 00:00:00,True,12350
853,2014-07-05 00:00:00,True,14005
854,2014-10-15 00:00:00,True,11735
855,2015-02-07 00:00:00,True,19169
856,2015-04-11 00:00:00,False,3255
857,2015-04-26 00:00:00,False,2739
858,2015-04-30 00:00:00,False,2210
859,2015-08-03 00:00:00,False,1833
860,2015-09-09 00:00:00,True,11249
861,2015-12-27 00:00:00,True,11037
862,2016-02-11 00:00:00,True,14777
863,2016-03-22 00:00:00,True,12205
864,2016-04-03 00:00:00,False,3005
865,2016-05-08 00:00:00,True,18950
866,2014-09-15 00:00:00,False,15453
867,2014-10-08 00:00:00,False,16103
868,2014-12-14 00:00:00,False,24480
869,2015-02-14 00:00:00,True,1474
870,2015-03-05 00:00:00,False,1413
871,2015-11-16 00:00:00,True,11191
872,2015-12-04 00:00:00,True,15597
873,2016-03-05 00:00:00,True,22252
874,2016-03-19 00:00:00,True,20894
875,2014-02-28 00:00:00,True,6751
876,2014-08-04 00:00:00,False,16110
877,2015-02-09 00:00:00,False,1807
878,2015-03-01 00:00:00,True,13830
879,2015-07-06 00:00:00,False,1756
880,2015-08-31 00:00:00,False,1812
881,2015-11-15 00:00:00,False,2660
882,2016-01-22 00:00:00,False,2411
883,2014-07-29 00:00:00,False,14219
884,2014-09-27 00:00:00,True,18994
885,2015-04-29 00:00:00,True,12934
886,2015-06-12 00:00:00,False,2417
887,2015-11-08 00:00:00,True,19079
888,2014-06-01 00:00:00,False,21718
889,2014-07-09 00:00:00,True,10000
890,2014-08-20 00:00:00,False,15902
891,2014-08-29 00:00:00,False,20079
892,2014-09-19 00:00:00,True,13442
893,2015-01-06 00:00:00,True,9525
894,2015-08-12 00:00:00,True,11961
895,2015-10-08 00:00:00,False,1951
896,2015-11-10 00:00:00,True,11746
897,2016-04-06 00:00:00,True,12429
898,2016-05-06 00:00:00,False,2492
899,2014-02-24 00:00:00,False,11872
900,2014-12-17 00:00:00,False,16429
901,2015-03-06 00:00:00,True,12184
902,2015-04-30 00:00:00,True,14028
903,2015-06-30 00:00:00,False,1769
904,2015-07-18 00:00:00,True,19954
905,2015-07-25 00:00:00,False,3123
906,2016-01-11 00:00:00,False,1893
907,2016-01-27 00:00:00,False,1542
908,2016-04-27 00:00:00,False,2171
909,2014-01-25 00:00:00,False,7
910,2014-02-11 00:00:00,True,25
911,2014-03-17 00:00:00,True,5992
912,2014-03-29 00:00:00,True,11952
913,2014-07-08 00:00:00,True,9197
914,2014-08-22 00:00:00,False,19191
915,2015-06-08 00:00:00,True,12113
916,2015-07-17 00:00:00,True,12922
917,2015-08-23 00:00:00,True,15379
918,2015-10-18 00:00:00,True,19663
919,2015-12-16 00:00:00,False,2065
920,2016-05-13 00:00:00,True,8093
921,2016-06-24 00:00:00,False,2093
922,2016-06-10 00:00:00,True,12636
923,2014-11-25 00:00:00,True,10327
924,2015-01-01 00:00:00,True,17472
925,2015-02-03 00:00:00,False,1560
926,2015-04-21 00:00:00,False,1890
927,2015-06-18 00:00:00,False,1938
928,2015-08-05 00:00:00,False,1918
929,2015-08-10 00:00:00,False,1716
930,2016-02-14 00:00:00,True,20873
931,2016-02-25 00:00:00,True,13767
932,2016-05-08 00:00:00,False,2817
933,2014-03-01 00:00:00,False,18201
934,2014-04-11 00:00:00,False,20406
935,2014-07-13 00:00:00,True,14645
936,2014-08-31 00:00:00,False,23810
937,2014-12-29 00:00:00,False,17635
938,2014-12-30 00:00:00,False,18367
939,2015-01-02 00:00:00,False,2074
940,2015-04-04 00:00:00,True,20144
941,2015-09-13 00:00:00,True,18563
942,2016-01-09 00:00:00,True,19656
943,2016-02-23 00:00:00,True,12820
944,2013-10-04 00:00:00,False,1466
945,2014-07-04 00:00:00,True,12419
946,2014-09-10 00:00:00,False,15101
947,2014-09-14 00:00:00,False,23317
948,2014-10-31 00:00:00,True,16391
949,2014-12-08 00:00:00,True,11477
950,2015-07-03 00:00:00,False,2485
951,2015-08-15 00:00:00,False,3249
952,2016-05-14 00:00:00,True,21043
953,2014-05-31 00:00:00,True,15648
954,2014-08-21 00:00:00,False,17222
955,2014-12-14 00:00:00,True,21049
956,2015-01-14 00:00:00,True,12129
957,2015-01-16 00:00:00,False,2578
958,2015-01-29 00:00:00,False,1840
959,2015-04-16 00:00:00,False,2279
960,2015-11-05 00:00:00,False,1955
961,2014-04-13 00:00:00,False,23249
962,2014-08-05 00:00:00,False,15455
963,2014-08-28 00:00:00,False,17183
964,2015-03-31 00:00:00,False,2151
965,2015-10-10 00:00:00,True,18041
966,2015-10-17 00:00:00,True,21851
967,2015-10-20 00:00:00,False,1695
968,2016-03-06 00:00:00,True,18571
969,2016-03-11 00:00:00,False,2699
970,2016-04-23 00:00:00,True,20527
971,2014-04-18 00:00:00,False,21223
972,2014-06-04 00:00:00,True,11041
973,2015-01-13 00:00:00,True,11819
974,2015-06-19 00:00:00,True,14795
975,2015-11-15 00:00:00,True,19439
976,2016-01-06 00:00:00,True,11465
977,2016-03-02 00:00:00,True,13409
978,2016-03-24 00:00:00,False,2446
979,2016-04-17 00:00:00,False,457
980,2014-01-18 00:00:00,False,2
981,2014-08-04 00:00:00,True,9355
982,2014-12-24 00:00:00,True,10911
983,2015-02-22 00:00:00,True,17103
984,2015-03-24 00:00:00,False,2101
985,2015-03-28 00:00:00,True,23109
986,2015-08-06 00:00:00,False,1981
987,2015-09-16 00:00:00,True,11837
988,2015-09-18 00:00:00,True,14713
989,2016-03-15 00:00:00,True,11365
990,2016-06-01 00:00:00,False,1630
991,2014-02-04 00:00:00,False,40
992,2014-03-14 00:00:00,False,16256
993,2014-06-14 00:00:00,False,24815
994,2014-08-26 00:00:00,False,14892
995,2014-09-24 00:00:00,False,15405
996,2014-10-03 00:00:00,False,19630
997,2015-07-26 00:00:00,True,18004
998,2015-09-30 00:00:00,False,1829
999,2016-02-02 00:00:00,False,1783
1000,2014-01-30 00:00:00,False,15
1001,2014-03-19 00:00:00,False,13516
1002,2014-11-13 00:00:00,False,16830
1003,2016-04-09 00:00:00,False,3385
1004,2014-02-18 00:00:00,True,4514
1005,2014-05-03 00:00:00,False,27057
1006,2014-07-10 00:00:00,True,10416
1007,2015-01-04 00:00:00,False,2116
1008,2015-07-11 00:00:00,True,18634
1009,2015-11-20 00:00:00,False,597
1010,2015-11-21 00:00:00,True,22082
1011,2016-03-25 00:00:00,False,2847
1012,2014-05-02 00:00:00,False,20922
1013,2014-06-21 00:00:00,False,24916
1014,2014-06-27 00:00:00,True,12248
1015,2014-07-06 00:00:00,True,12381
1016,2014-09-03 00:00:00,True,9901
1017,2014-11-30 00:00:00,False,21210
1018,2015-05-20 00:00:00,False,1879
1019,2015-11-29 00:00:00,False,2463
1020,2016-05-26 00:00:00,True,11822
1021,2016-05-30 00:00:00,False,1859
1022,2016-06-06 00:00:00,False,1641
1023,2014-01-29 00:00:00,False,26
1024,2014-02-20 00:00:00,False,11137
1025,2014-04-01 00:00:00,True,6299
1026,2015-04-29 00:00:00,False,2072
1027,2015-06-15 00:00:00,False,1869
1028,2015-07-09 00:00:00,True,12772
1029,2015-08-25 00:00:00,True,11097
1030,2014-02-18 00:00:00,False,9592
1031,2014-08-21 00:00:00,True,11394
1032,2014-10-29 00:00:00,False,15378
1033,2014-12-15 00:00:00,True,10893
1034,2015-03-23 00:00:00,True,12189
1035,2015-03-26 00:00:00,True,13918
1036,2015-03-31 00:00:00,True,12450
1037,2015-09-09 00:00:00,False,1638
1038,2016-02-24 00:00:00,True,13205
1039,2016-03-20 00:00:00,True,19817
1040,2014-04-08 00:00:00,True,6345
1041,2014-05-11 00:00:00,False,25248
1042,2014-05-23 00:00:00,True,12655
1043,2014-10-31 00:00:00,False,21951
1044,2014-12-09 00:00:00,False,15811
1045,2015-02-15 00:00:00,False,3094
1046,2015-03-28 00:00:00,False,3637
1047,2015-07-04 00:00:00,True,15803
1048,2015-09-22 00:00:00,True,11326
1049,2015-12-08 00:00:00,True,11840
1050,2015-12-27 00:00:00,False,2174
1051,2016-03-27 00:00:00,True,18473
1052,2016-06-24 00:00:00,True,12858
1053,2014-07-13 00:00:00,False,22424
1054,2014-08-06 00:00:00,False,16162
1055,2014-10-13 00:00:00,True,11228
1056,2014-10-29 00:00:00,True,11832
1057,2014-11-09 00:00:00,True,18340
1058,2014-12-02 00:00:00,False,15043
1059,2015-04-11 00:00:00,True,21134
1060,2015-05-04 00:00:00,False,1916
1061,2015-12-18 00:00:00,True,7777
1062,2014-01-31 00:00:00,False,16
1063,2014-06-16 00:00:00,True,9102
1064,2014-07-20 00:00:00,True,13967
1065,2015-05-01 00:00:00,True,15932
1066,2015-05-30 00:00:00,False,3199
1067,2015-07-02 00:00:00,True,13195
1068,2015-07-31 00:00:00,False,2280
1069,2015-08-28 00:00:00,False,2269
1070,2015-09-02 00:00:00,True,12092
1071,2015-10-25 00:00:00,False,2546
1072,2015-10-31 00:00:00,False,3191
1073,2015-11-13 00:00:00,False,2383
1074,2015-12-20 00:00:00,False,2856
1075,2016-01-07 00:00:00,True,11964
1076,2016-05-12 00:00:00,False,2028
1077,2016-06-13 00:00:00,False,1735
1078,2014-02-08 00:00:00,True,35
1079,2014-04-23 00:00:00,False,17134
1080,2014-09-08 00:00:00,False,15382
1081,2014-10-07 00:00:00,True,9906
1082,2014-10-25 00:00:00,False,25638
1083,2014-11-18 00:00:00,False,15831
1084,2015-01-19 00:00:00,True,12336
1085,2015-06-19 00:00:00,False,2442
1086,2015-06-24 00:00:00,True,11988
1087,2015-08-10 00:00:00,True,10713
1088,2015-09-15 00:00:00,True,11762
1089,2015-11-26 00:00:00,False,2577
1090,2015-12-10 00:00:00,False,2176
1091,2014-03-19 00:00:00,True,6828
1092,2014-04-13 00:00:00,True,13060
1093,2014-08-01 00:00:00,True,12778
1094,2014-09-06 00:00:00,True,18863
1095,2014-10-22 00:00:00,True,12860
1096,2014-12-21 00:00:00,True,19096
1097,2015-03-25 00:00:00,False,2177
1098,2015-05-15 00:00:00,False,2459
1099,2014-11-20 00:00:00,True,13191
1100,2015-01-03 00:00:00,True,15987
1101,2015-08-04 00:00:00,True,10972
1102,2015-12-17 00:00:00,True,15169
1103,2016-03-25 00:00:00,True,16062
1104,2014-01-22 00:00:00,True,9
1105,2014-04-06 00:00:00,True,9684
1106,2014-09-26 00:00:00,True,13739
1107,2015-01-29 00:00:00,True,11429
1108,2015-04-15 00:00:00,True,12342
1109,2015-05-02 00:00:00,True,23239
1110,2015-06-04 00:00:00,False,2199
1111,2015-07-28 00:00:00,False,1900
1112,2015-08-30 00:00:00,False,1130
1113,2015-10-02 00:00:00,False,2034
1114,2016-02-28 00:00:00,False,2796
1115,2016-04-13 00:00:00,True,12109
1116,2016-06-10 00:00:00,False,2028
1117,2014-07-01 00:00:00,False,16631
1118,2014-07-26 00:00:00,True,16980
1119,2014-08-17 00:00:00,False,23013
1120,2014-12-18 00:00:00,True,14906
1121,2014-12-19 00:00:00,False,22328
1122,2015-08-04 00:00:00,False,1654
1123,2015-10-12 00:00:00,True,11808
1124,2016-02-25 00:00:00,False,2312
1125,2016-05-10 00:00:00,True,1947
1126,2014-03-20 00:00:00,False,13786
1127,2014-06-24 00:00:00,False,15129
1128,2014-06-25 00:00:00,False,16896
1129,2014-08-05 00:00:00,True,9856
1130,2014-11-13 00:00:00,True,13009
1131,2014-11-14 00:00:00,False,19545
1132,2015-09-03 00:00:00,False,2077
1133,2015-10-07 00:00:00,False,1778
1134,2016-01-19 00:00:00,False,1822
1135,2016-01-23 00:00:00,True,2644
1136,2016-02-10 00:00:00,True,12872
1137,2016-03-03 00:00:00,False,2500
1138,2016-04-08 00:00:00,True,15522
1139,2016-05-03 00:00:00,False,1848
1140,2016-06-14 00:00:00,True,9704
1141,2016-06-18 00:00:00,True,3606
1142,2016-06-20 00:00:00,True,9973
1143,2014-01-10 00:00:00,False,6
1144,2014-08-11 00:00:00,False,3697
1145,2014-08-12 00:00:00,False,15079
1146,2014-10-09 00:00:00,True,13000
1147,2015-02-07 00:00:00,False,2877
1148,2015-02-16 00:00:00,True,15374
1149,2015-07-25 00:00:00,True,20352
1150,2015-09-14 00:00:00,True,11539
1151,2015-10-01 00:00:00,False,1937
1152,2015-10-09 00:00:00,True,13646
1153,2014-01-26 00:00:00,True,12
1154,2014-06-22 00:00:00,False,22174
1155,2015-07-16 00:00:00,False,1947
1156,2015-07-20 00:00:00,True,11888
1157,2015-11-09 00:00:00,False,1651
1158,2016-06-17 00:00:00,True,13299
1159,2014-04-18 00:00:00,True,12595
1160,2014-07-01 00:00:00,True,9598
1161,2015-01-15 00:00:00,False,2083
1162,2015-07-14 00:00:00,False,1642
1163,2015-07-23 00:00:00,False,1984
1164,2015-10-30 00:00:00,True,16042
1165,2015-11-22 00:00:00,True,19748
1166,2016-02-05 00:00:00,False,2419
1167,2016-02-08 00:00:00,True,13284
1168,2016-03-28 00:00:00,True,11550
1169,2016-05-01 00:00:00,True,18366
1170,2016-05-03 00:00:00,True,11667
1171,2014-10-11 00:00:00,True,17894
1172,2014-10-21 00:00:00,True,10957
1173,2015-05-16 00:00:00,False,3029
1174,2014-04-04 00:00:00,True,8802
1175,2014-05-01 00:00:00,False,18079
1176,2014-05-13 00:00:00,True,9422
1177,2014-06-15 00:00:00,True,13874
1178,2014-07-30 00:00:00,False,15559
1179,2014-09-20 00:00:00,True,17567
1180,2015-04-25 00:00:00,False,3162
1181,2015-06-26 00:00:00,False,2353
1182,2015-07-20 00:00:00,False,1962
1183,2015-08-07 00:00:00,True,14237
1184,2016-01-10 00:00:00,False,2568
1185,2016-01-14 00:00:00,False,2051
1186,2014-02-09 00:00:00,False,35
1187,2014-06-25 00:00:00,True,10777
1188,2014-11-28 00:00:00,False,22981
1189,2014-12-27 00:00:00,True,11092
1190,2015-02-06 00:00:00,True,13376
1191,2015-03-09 00:00:00,False,1772
1192,2015-08-08 00:00:00,True,20175
1193,2015-08-19 00:00:00,False,1951
1194,2015-11-20 00:00:00,True,3722
1195,2016-01-26 00:00:00,False,1316
1196,2016-06-04 00:00:00,True,21179
1197,2014-03-07 00:00:00,False,16021
1198,2014-05-21 00:00:00,False,15684
1199,2014-08-24 00:00:00,True,14709
1200,2015-11-02 00:00:00,True,10549
1201,2016-02-17 00:00:00,False,2161
1202,2016-04-24 00:00:00,True,18887
1203,2014-06-09 00:00:00,False,15598
1204,2014-08-31 00:00:00,True,14811
1205,2015-01-10 00:00:00,False,2967
1206,2015-05-08 00:00:00,True,15315
1207,2015-12-25 00:00:00,True,9400
1208,2016-02-03 00:00:00,False,1943
1209,2014-07-25 00:00:00,True,12001
1210,2015-02-19 00:00:00,False,2735
1211,2015-03-29 00:00:00,True,19342
1212,2015-04-22 00:00:00,False,2124
1213,2015-05-19 00:00:00,False,1913
1214,2015-07-11 00:00:00,False,3092
1215,2015-09-25 00:00:00,False,2358
1216,2015-10-13 00:00:00,False,1607
1217,2015-10-21 00:00:00,True,3508
1218,2016-05-24 00:00:00,True,6515
1219,2014-02-06 00:00:00,True,31
1220,2014-04-04 00:00:00,False,15984
1221,2014-07-29 00:00:00,True,9220
1222,2014-12-29 00:00:00,True,9153
1223,2015-05-05 00:00:00,True,12279
1224,2015-09-26 00:00:00,True,20518
1225,2016-03-23 00:00:00,False,2145
1226,2016-04-26 00:00:00,True,13221
1227,2014-02-27 00:00:00,True,6756
1228,2014-03-23 00:00:00,False,17887
1229,2014-03-27 00:00:00,False,14415
1230,2014-07-22 00:00:00,True,9510
1231,2014-08-08 00:00:00,False,19367
1232,2014-09-04 00:00:00,True,11189
1233,2014-09-13 00:00:00,False,25848
1234,2014-09-28 00:00:00,False,23787
1235,2014-10-10 00:00:00,False,20358
1236,2014-11-28 00:00:00,True,12143
1237,2015-03-27 00:00:00,True,16460
1238,2015-05-04 00:00:00,True,11214
1239,2015-08-22 00:00:00,True,19514
1240,2016-02-13 00:00:00,False,3451
1241,2016-05-26 00:00:00,False,1977
1242,2016-05-29 00:00:00,True,16924
1243,2016-06-23 00:00:00,False,1967
1244,2014-08-09 00:00:00,False,25883
1245,2014-08-19 00:00:00,True,9528
1246,2015-03-13 00:00:00,True,14960
1247,2015-04-20 00:00:00,True,12212
1248,2015-07-13 00:00:00,False,458
1249,2015-08-22 00:00:00,False,3116
1250,2015-10-31 00:00:00,True,23031
1251,2016-01-23 00:00:00,False,427
1252,2014-02-10 00:00:00,True,52
1253,2014-04-19 00:00:00,True,15378
1254,2014-09-24 00:00:00,True,11078
1255,2014-10-12 00:00:00,True,8481
1256,2014-11-01 00:00:00,True,24865
1257,2014-11-17 00:00:00,True,10412
1258,2015-02-11 00:00:00,True,11241
1259,2015-02-18 00:00:00,True,12236
1260,2015-09-04 00:00:00,True,15090
1261,2015-10-22 00:00:00,False,1852
1262,2016-03-09 00:00:00,False,257
1263,2014-02-14 00:00:00,True,47
1264,2014-06-15 00:00:00,False,24695
1265,2014-07-03 00:00:00,False,17241
1266,2014-09-07 00:00:00,False,22271
1267,2014-09-12 00:00:00,False,18245
1268,2014-11-18 00:00:00,True,11637
1269,2015-05-21 00:00:00,True,14317
1270,2015-11-13 00:00:00,True,15894
1271,2016-03-07 00:00:00,True,11202
1272,2014-02-07 00:00:00,False,48
1273,2014-07-11 00:00:00,True,12431
1274,2014-09-09 00:00:00,True,9313
1275,2014-10-19 00:00:00,False,24555
1276,2015-02-18 00:00:00,False,2090
1277,2015-03-07 00:00:00,False,3071
1278,2015-06-05 00:00:00,False,2506
1279,2015-12-31 00:00:00,True,17148
1280,2014-01-21 00:00:00,False,8
1281,2014-06-30 00:00:00,True,9283
1282,2014-11-06 00:00:00,False,16161
1283,2014-11-23 00:00:00,True,18668
1284,2015-03-09 00:00:00,True,9772
1285,2015-06-10 00:00:00,False,1999
1286,2015-07-05 00:00:00,True,16543
1287,2016-01-19 00:00:00,True,11829
1288,2016-03-21 00:00:00,True,12204
1289,2016-04-12 00:00:00,True,11615
1290,2016-06-02 00:00:00,False,1819
1291,2014-02-15 00:00:00,True,7039
1292,2014-03-15 00:00:00,False,20110
1293,2014-06-26 00:00:00,False,17340
1294,2014-08-02 00:00:00,True,17913
1295,2014-10-16 00:00:00,True,13578
1296,2014-10-26 00:00:00,True,17305
1297,2015-02-24 00:00:00,False,1982
1298,2015-09-18 00:00:00,False,2275
1299,2016-02-27 00:00:00,True,21119
1300,2016-03-07 00:00:00,False,2077
1301,2014-02-21 00:00:00,False,13057
1302,2014-03-23 00:00:00,True,9775
1303,2015-03-10 00:00:00,False,1973
1304,2015-03-19 00:00:00,True,13520
1305,2015-07-01 00:00:00,True,708
1306,2016-05-02 00:00:00,False,1853
1307,2014-03-24 00:00:00,True,6783
1308,2014-07-05 00:00:00,False,24101
1309,2014-07-25 00:00:00,False,17759
1310,2014-12-31 00:00:00,True,16493
1311,2015-01-07 00:00:00,True,12527
1312,2015-11-26 00:00:00,True,14823
1313,2015-12-04 00:00:00,False,2455
1314,2016-03-05 00:00:00,False,3493
1315,2016-05-04 00:00:00,True,11750
1316,2016-05-16 00:00:00,True,11158
1317,2014-02-02 00:00:00,True,22
1318,2014-05-25 00:00:00,False,23378
1319,2014-11-14 00:00:00,True,14863
1320,2014-11-30 00:00:00,True,14958
1321,2015-03-04 00:00:00,False,1969
1322,2015-03-07 00:00:00,True,19338
1323,2015-05-30 00:00:00,True,21755
1324,2015-08-01 00:00:00,False,3183
1325,2015-08-14 00:00:00,False,2420
1326,2016-06-05 00:00:00,True,18463
1327,2014-08-03 00:00:00,True,15367
1328,2014-10-08 00:00:00,True,11139
1329,2015-03-29 00:00:00,False,3090
1330,2015-05-24 00:00:00,True,18355
1331,2015-08-23 00:00:00,False,2282
1332,2015-10-15 00:00:00,False,1893
1333,2015-10-20 00:00:00,True,11273
1334,2016-01-17 00:00:00,True,18812
1335,2014-01-25 00:00:00,True,7
1336,2014-03-28 00:00:00,True,8986
1337,2014-05-08 00:00:00,False,17480
1338,2014-10-28 00:00:00,False,14514
1339,2015-02-02 00:00:00,True,7682
1340,2015-05-23 00:00:00,True,19071
1341,2015-06-22 00:00:00,False,1850
1342,2015-06-23 00:00:00,False,1832
1343,2015-08-02 00:00:00,False,2744
1344,2015-08-13 00:00:00,False,2069
1345,2015-08-29 00:00:00,False,651
1346,2013-10-06 00:00:00,True,1
1347,2014-05-07 00:00:00,False,16014
1348,2014-08-30 00:00:00,False,26060
1349,2014-10-23 00:00:00,True,12820
1350,2015-02-11 00:00:00,False,1921
1351,2015-08-11 00:00:00,False,1737
1352,2015-09-04 00:00:00,False,2358
1353,2016-02-16 00:00:00,False,2020
1354,2016-02-22 00:00:00,False,2048
1355,2016-03-04 00:00:00,True,16157
1356,2016-04-18 00:00:00,False,2022
1357,2016-06-30 00:00:00,False,1874
1358,2014-04-29 00:00:00,True,10003
1359,2014-10-15 00:00:00,False,16487
1360,2014-12-13 00:00:00,False,26732
1361,2015-04-17 00:00:00,True,15763
1362,2015-05-07 00:00:00,False,2081
1363,2015-05-25 00:00:00,False,2247
1364,2016-01-03 00:00:00,False,2356
1365,2016-01-08 00:00:00,True,14223
1366,2016-04-25 00:00:00,False,1925
1367,2014-02-07 00:00:00,True,40
1368,2014-02-26 00:00:00,True,6234
1369,2014-04-09 00:00:00,True,7372
1370,2014-09-01 00:00:00,False,17388
1371,2014-12-05 00:00:00,True,15863
1372,2014-12-07 00:00:00,True,20085
1373,2014-12-11 00:00:00,False,18506
1374,2015-09-26 00:00:00,False,2815
1375,2015-12-03 00:00:00,False,2109
1376,2016-04-30 00:00:00,True,20341
1377,2014-06-16 00:00:00,False,16126
1378,2014-06-17 00:00:00,False,15602
